lon,lat,popd,elev,tem,pre,slope
118.3539963,34.0042,522.706062,11,15.07396318,919.0414993,0.179455695
119.9400024,32.3227997,801.5361535,2,15.971421,1107.595062,0.103785336
119.9110031,32.5115013,1486.771427,7,15.83819428,1086.924262,0.108575492
120.1110001,32.517601,776.0311155,28,15.7559977,1089.84017,0.149819726
120.262001,32.0358009,1018.004392,1,16.13206073,1140.313874,0.091409118
120.1289978,32.2018013,845.6164966,5,16.0246587,1122.081587,0.11620309
119.9850006,32.9569016,471.2356213,7,15.53391335,1044.487187,0.104691226
120.1920013,31.4487,1454.944288,1,16.50852072,1224.524131,0.342160061
120.2060013,31.6536007,2785.526799,20,16.34700929,1193.28236,0.115828215
120.2990036,31.8339996,1790.380767,11,16.22580608,1166.423168,0.172839779
120.2949982,31.5825005,13394.93005,7,16.34646833,1202.481859,0.321704877
120.4779968,31.6266994,2220.964501,5,16.35959004,1190.170549,0.115246033
120.4250031,31.5084991,3088.718461,14,16.43376441,1208.490265,0.101386737
119.7829971,31.3542004,631.7577693,3,16.506552,1256.292769,0.781471205
116.6039963,34.6907997,644.627639,43,14.81809322,766.4158525,0.121334137
117.1999969,34.3049011,10195.02433,36,14.91494053,837.164807,0.182291051
117.4609985,34.3843002,605.1983314,32,14.84144212,843.163266,0.371979736
116.8919983,34.6958008,832.0674574,42,14.74811664,781.9892515,0.19309422
117.8889999,34.3955002,704.1301984,17,14.86466353,863.1493295,0.183991458
117.137001,34.2650986,6059.857031,34,14.92278209,838.4068171,0.34468716
117.8779984,33.9417,615.0816138,27,15.09864311,908.0188534,0.123255067
117.2839966,34.2806015,639.2728186,46,14.9142297,844.3030636,0.322065745
118.3339996,34.2813988,609.7799015,32,14.86565049,894.9794971,0.20604667
117.2630005,34.2131996,4160.925397,44,14.94768888,850.0079867,0.158112997
120.026001,34.0943985,417.2266303,6,14.86317104,938.3359038,0.093796399
120.564003,33.2014999,222.8776552,8,15.36060531,1031.908864,0.0729283
120.5920029,32.7909012,349.1381575,11,15.58443406,1069.185681,0.082559177
119.6930008,33.7074013,551.3947245,4,15.12212596,966.9376424,0.108441743
119.8249969,33.4842987,529.2815668,27,15.21910825,988.940036,0.127609418
120.2590027,33.7719994,294.5283127,3,15.02792642,965.4836673,0.093454232
120.2669983,33.4182014,816.2085252,1,15.24725051,1000.85994,0.081147455
119.7910004,34.2341003,325.7511302,8,14.77407088,927.8704668,0.154460248
119.9599991,33.2649002,793.2242183,2,15.37740973,1011.953553,0.061038306
119.4440002,33.2201004,463.4230657,7,15.45765592,1011.387791,0.0723861
119.4980011,32.8306007,375.2205176,11,15.68845815,1049.476182,0.105259591
119.5500031,32.3448982,1779.546268,2,16.01724302,1101.738374,0.044739582
119.3909988,32.4584007,1345.459573,6,15.94572572,1087.418936,0.114289735
119.6900024,32.5362015,699.62548,4,15.87587466,1081.41735,0.035151162
119.189003,32.3883018,590.0932816,27,15.94843157,1094.872888,0.244612836
119.4349976,32.0954018,572.6620603,18,16.09715192,1137.256137,0.425438979
119.6320038,31.9566994,941.7288347,2,16.23964697,1155.872231,0.118000664
119.6309967,32.1867981,1029.705327,16,16.07463575,1123.30578,0.249707131
119.1949997,31.9279995,462.3015657,25,16.157688,1165.342654,0.716023607
119.4079971,32.1837006,2430.939071,15,16.04743343,1123.916121,0.607048958
119.8330002,32.1861,982.7262686,8,16.08485404,1123.181502,0.080598683
116.0540009,27.7110996,199.6148887,83,18.59029399,1812.436649,1.801793051
116.6050034,28.2168999,304.3691334,74,18.74616556,1868.113584,0.98905083
116.3509979,26.7593002,127.4468243,214,18.66511575,1828.355335,2.869565365
116.7460022,27.9309998,187.0908354,93,18.78381288,1901.314007,1.552953432
115.8320007,27.3698997,127.7620092,135,18.07448189,1783.352765,3.099825954
116.9199982,27.2581005,120.2405929,148,18.57575587,1909.970178,3.014410719
116.348999,27.9211006,519.4243544,49,18.85965352,1847.443585,0.838370714
116.6699982,27.5174007,167.4769636,123,18.75936045,1895.987052,2.221271819
116.487999,27.1133995,141.4727578,80,18.71971038,1859.013681,2.597732317
116.2399979,27.3911991,103.63257780000001,307,17.87572096,1852.713197,4.40871539
117.0230026,27.7416992,76.481524,197,17.56507135,1957.202757,4.736034895
115.3850021,25.2346992,146.4637021,564,19.39942153,1653.361718,2.970379426
114.1869965,25.6753998,80.5831956,529,17.87367689,1638.54445,4.817487609
114.3570023,25.4461002,196.8598428,332,18.99460633,1630.305017,3.537757228
115.0830002,24.8223,159.0402152,301,19.8268134,1677.751841,2.592789546
115.060997,25.8983002,192.9019424,102,19.45201913,1596.854747,2.641643651
115.7539978,25.5032997,166.7890559,183,19.54583958,1670.972601,2.700351973
114.7220001,24.7705994,194.0159816,514,19.5371613,1710.516962,3.361935228
114.6920013,25.8351994,510.4705544,126,19.54579315,1591.849612,1.826609366
116.0009995,26.5869007,173.3950787,254,18.44485561,1765.408269,2.964974259
114.5070038,24.8455009,110.4167756,492,19.47122735,1711.271808,3.33219388
115.973999,25.9190998,251.4866432,256,19.31168337,1703.026503,2.548052879
114.3909988,25.9363003,174.4522262,541,18.22286098,1620.772703,4.130503776
116.3610001,26.3034992,180.5052223,263,18.67605342,1791.29606,3.079124651
114.9710007,25.2833004,235.1202623,159,20.02632499,1620.434763,2.00628381
115.4339981,26.4223995,222.3735857,216,18.50151439,1661.161051,3.144681126
115.6549988,24.9018002,119.8962032,446,19.47610269,1689.623609,3.431192258
115.4980011,25.9340992,312.8871107,148,19.36321027,1632.09618,3.160565555
114.9150009,25.8178005,1898.021931,99,19.79289139,1584.112842,2.069636777
114.4440002,27.3584003,117.9959723,343,17.38958162,1664.343069,3.682178516
114.7389984,27.1403008,221.117934,76,18.58816295,1642.66254,1.170227361
115.2419968,27.1975994,168.139012,69,18.66657467,1685.848256,1.94564714
114.935997,27.1541004,939.4413622,63,18.92565374,1647.11125,0.461258046
114.1419983,26.6459999,108.0233507,1101,16.79420854,1649.769182,5.061403506
115.2190018,26.8978996,263.4375305,172,18.68426494,1663.019072,2.827407272
114.3590012,26.3411007,164.879991,426,17.73698301,1630.476067,4.286811814
114.9290009,26.7406998,186.9298825,106,18.89938623,1626.409402,1.834892739
114.8130035,26.4424992,123.0909222,219,19.01973073,1603.77728,2.593503458
115.2030029,27.5867996,115.6463499,49,18.48442234,1709.591979,1.562981621
115.4970016,27.7359009,229.8361141,71,18.38517187,1746.670309,2.3216425
115.5820007,27.0942993,143.839333,265,18.38285635,1728.022336,2.520800959
114.1790009,26.9720001,180.5766723,112,17.80955628,1629.729015,3.293514831
117.1090012,29.2248001,626.1228969,33,18.02542519,1820.443083,1.953002697
117.2959976,29.5538006,99.05004494,225,17.24536279,1803.759496,2.873678106
117.262001,28.9675999,380.6024692,13,18.46651578,1874.861443,1.13476618
117.2279968,29.2879009,3293.562292,50,17.80884249,1830.718206,2.56803622
115.8320007,29.6336002,352.0329795,32,17.60342447,1587.36156,1.301047908
115.6100006,29.4088993,195.7460426,133,17.38727951,1607.319967,2.170815623
116.3280029,29.3281994,259.4804788,106,18.03302841,1692.665502,0.918518581
115.8219986,29.2535992,638.5108873,5,18.07776661,1639.729888,0.475181864
116.2809982,29.6643009,340.7660129,21,17.8002266,1632.085297,1.045419553
116.0439987,29.6669006,1045.620063,134,17.65151253,1604.800197,1.80183388
115.9810028,29.4195004,301.2883028,36,17.00753847,1654.401514,4.098382805
116.6169968,29.8314991,183.8589049,328,17.44107334,1654.555075,1.930260617
115.447998,29.6266994,282.4263265,406,16.87895125,1573.394164,3.480358423
115.0110016,29.2602997,91.42198246,81,16.61587168,1645.29189,4.626202862
114.4339981,28.9971008,158.0033352,375,16.75882227,1715.137349,4.460399975
116.0090027,29.7287006,9031.89876,23,17.79480116,1586.705887,0.602275072
115.7320023,29.1347008,162.5986756,20,17.8038173,1660.753996,1.688721886
115.5830002,28.8325005,379.8149649,23,18.1628784,1693.499873,1.541836038
115.9140015,28.7294006,7463.975732,1,18.53523006,1728.929862,0.219914328
116.3040009,28.4393005,320.0964089,30,18.73130696,1806.924303,0.392351382
116.0589981,28.6182003,803.8017801,23,18.59775241,1757.648236,0.192312011
115.9029999,28.7101002,4981.523736,15,18.36435444,1734.646629,0.864791325
115.9169998,28.6266994,9260.215665,16,18.57550934,1742.732973,0.128950645
115.8710022,28.6452007,13982.35022,13,18.57168302,1735.833592,0.194755422
115.9079971,28.8019009,370.4851082,16,18.27378504,1723.820115,0.807625168
113.8789978,27.6345005,2600.586538,128,18.00108771,1624.591423,1.836779362
113.9489975,27.2199001,203.6594161,193,16.99742604,1641.653904,4.125697654
114.0579987,27.5722008,271.4179541,676,16.69219785,1668.564618,4.970285257
113.8560028,27.8229008,644.6102638,377,17.63805661,1638.14543,2.525098876
113.7180023,27.5140991,355.3060133,273,17.71733618,1611.285962,2.480128658
117.7409973,28.9370995,141.1756853,296,17.7492116,1929.593423,3.60872127
118.2659988,28.3621998,563.8026858,143,18.03363093,1898.726039,3.203084222
117.9339981,28.4034996,334.9065682,87,17.63927066,1945.405882,4.092872755
117.6320038,28.5112,287.9949194,142,18.34049379,1942.530076,2.873848139
116.7799988,29.2409992,286.881343,55,18.17298144,1767.730609,0.794389131
117.7009964,28.1075001,176.9441087,180,17.51181084,1967.000812,5.008559273
117.0029984,28.7015991,310.3610331,98,18.51421142,1875.006348,1.248463816
117.7750015,29.3241997,106.1073571,215,17.23862682,1887.506121,3.198018739
118.0469971,28.4932995,1726.101779,176,18.91087711,1905.218964,1.06345959
117.4039993,28.4491005,213.7619688,46,18.58963476,1932.138756,2.137771627
116.6080017,28.6798992,357.3864954,21,18.64646876,1820.41187,0.384568695
118.1569977,28.7567997,299.3636419,442,17.62829477,1912.107685,3.497588297
114.6660004,27.8418999,200.0211313,76,17.94405875,1703.072092,1.853614389
114.9950027,27.8479004,517.7945688,47,18.42302595,1712.104767,1.030420754
115.8119965,28.1098995,376.6567398,28,18.58819944,1775.980777,1.043980791
115.1669998,28.7120991,163.3059152,54,17.17985066,1732.408951,3.693025029
115.2929993,28.3619995,304.9087846,28,18.44296203,1731.753276,0.689601117
115.2259979,28.9430008,88.43838842,122,16.0970792,1714.661457,5.823723901
114.848999,28.1961994,254.7535525,101,18.2095155,1729.387438,1.487305423
114.3580017,28.6126003,74.85195593,594,16.33135174,1757.512005,4.490693092
114.3239975,28.2064991,284.0960906,193,17.30038528,1721.596076,2.881769196
114.7630005,28.4521008,131.0365864,144,17.56869924,1747.227538,2.864033311
114.2789993,27.8369999,442.7778984,107,17.49736352,1684.133334,2.67861959
115.4110031,27.9995995,377.6078452,28,18.6180878,1741.865107,0.788498588
117.185997,28.1886005,218.2048538,51,18.33831116,1936.703939,3.030298854
116.9089966,28.3176994,350.8695419,36,18.86438802,1894.026999,0.734447304
117.0449982,28.2441006,2098.47528,40,19.12807823,1907.661836,0.31731685
122.7730026,40.8224983,415.212201,19,8.572822153,690.8369128,1.272883758
123.0960007,41.1194,3114.664996,109,8.500274112,706.4211841,1.170597353
122.9410019,40.9833984,287.9528482,137,8.485001744,700.9909837,1.362645866
122.4329987,41.3387985,216.738721,3,9.056512605,607.5262164,0.039435604
123.0759964,41.0443001,3312.444911,294,8.054215778,720.684316,2.699650332
122.9229965,41.1310005,2859.791612,25,8.892476874,678.1891922,0.297651973
123.3339996,40.3950005,91.6119844,266,7.794092123,788.212866,2.864058505
124.1660004,41.1977005,68.95573111,617,6.230492486,848.72761,3.799294914
125.276001,41.2537003,64.54476921,736,5.822971116,902.633859,4.079391874
123.8679962,41.323101,934.9749366,228,6.992622553,793.9396992,3.418437629
123.8170013,41.0948982,90.28670624,486,6.299902163,833.2675793,4.155321916
123.6959991,41.2187996,1268.234571,137,7.53798019,778.7235369,3.119956367
123.7089996,41.4216995,643.9412905,192,7.582369578,754.596384,2.050808419
120.802002,41.8592987,99.00409898,225,8.122165845,471.6365739,1.535207502
120.2870026,41.3490982,107.6195243,419,8.246813428,510.1341998,2.195729657
119.6190033,41.8344002,93.76994408,738,7.04894883,466.683065,1.826456234
119.7630005,41.1357002,154.2509697,304,8.286264647,535.6574686,2.013212392
119.2580032,40.9716988,164.5972486,675,8.055983236,577.7494665,2.521411103
120.2819977,41.5601006,358.9004701,306,8.522253071,476.2575304,1.409172098
120.5329971,41.5778999,949.4921367,309,8.591999838,480.9047678,1.721472229
121.512001,38.9846001,3188.077033,15,10.85001493,620.6267322,1.281786325
121.848999,39.2477989,789.3212462,116,10.53627671,628.8160216,1.023416406
121.2460022,38.8566017,732.1745584,30,11.17037861,610.9890346,1.366211106
122.2819977,39.6034012,240.7377333,53,9.742709282,653.7031955,1.103102473
121.5650024,38.9048004,15520.85489,8,11.10536138,620.0227006,1.100003223
121.7710037,39.7052994,233.2445168,18,9.952928628,625.3437433,1.092769463
121.6149979,38.9093018,10537.29288,93,11.02515839,623.6431152,0.939155215
121.6800003,38.8975983,6793.635011,68,11.01432357,626.2018494,1.171077964
122.9309998,39.8380013,186.0812984,41,9.159074531,714.5043091,1.631957631
123.8420029,39.9604988,256.8234278,6,9.226229759,831.4259013,0.723726919
124.0530014,40.5806999,85.15637626,114,7.684879123,871.0620244,2.567710233
124.9189987,40.7610016,54.57279356,387,7.027016769,938.6460858,3.229152272
124.3180008,40.1772995,2224.928631,49,8.756509849,902.6003297,1.603228067
124.2949982,40.2428017,291.7985534,38,8.597787571,901.3657705,1.933328348
124.2870026,40.0481987,2395.197554,1,9.218002001,890.0697018,0.555843697
124.1419983,41.9317017,392.3440925,143,7.203026196,721.2681302,1.569055959
124.1600037,41.6736984,49.7519126,286,6.652971987,772.5036684,2.454787671
124.9120026,42.1105003,60.85981785,284,5.436578492,769.4447864,2.468711286
123.9020004,41.9398003,1302.708441,117,7.418894294,700.6827605,1.154869015
123.7919998,41.7854004,1290.537618,88,7.843524325,706.5091181,0.697980711
124.8290024,41.6227989,50.57510039,427,5.606331559,832.7629892,2.972056241
123.9309998,41.8101006,2036.272046,113,7.660412053,717.3635875,0.718940264
121.6819992,42.1645012,87.81130201,322,7.86695877,483.4914083,1.141334157
121.6279984,41.955101,3448.6268,161,8.442774662,490.6179779,0.667595902
121.4300003,41.7504005,564.7425265,88,8.754507397,499.9762309,0.676511031
121.7279968,41.9924011,1494.004848,198,8.007384536,500.7489865,1.964960655
121.6149979,42.0341988,2692.970373,124,8.307445596,483.1606861,0.583828282
121.8190002,42.0554008,544.3287618,203,7.738351199,503.498737,1.59770764
122.4609985,42.5161018,92.10881523,113,7.740690021,487.3133442,0.389692882
119.8209991,40.7084999,142.8014432,468,8.611544218,590.4316295,2.582443109
120.6029968,40.8650017,398.9959356,224,9.292385066,549.5366165,1.690783144
120.9000015,40.7318993,1541.35057,10,9.919741811,553.4167929,0.781446366
120.7669983,41.0317001,181.2216469,136,9.252118946,536.3833871,1.558393491
120.026001,40.287899,189.0787507,64,10.16398738,590.9470487,1.482778947
120.4670029,40.581501,227.8017509,41,9.971057593,561.8327245,1.089811876
121.8519974,41.5381012,252.2393268,10,8.841404986,547.1985173,1.023565191
121.072998,41.1515999,3602.779954,33,9.365046665,533.1404279,1.414415376
122.2480011,41.7895012,179.4152298,18,8.761450242,544.5895455,0.22713782
121.3010025,41.1683998,173.0898836,53,9.322408517,541.6350384,0.735183221
121.1750031,41.1251984,10330.73245,6,9.594964671,534.8516098,0.615179954
121.1579971,41,497.9617976,17,9.62574175,542.2956645,0.479950316
121.2919998,41.5283012,123.0560166,47,8.703327873,520.3825599,1.51519147
123.177002,41.2593002,12128.03592,24,8.779302025,695.0904826,0.12353831
123.314003,41.4192009,303.9331113,33,8.456611463,698.4611705,0.730925696
123.4120026,41.1473999,237.7047214,84,7.845969674,751.559286,2.736145074
123.2200012,41.1825981,867.6519054,110,8.419814489,715.0190113,1.316233634
123.2009964,41.0443993,152.1659624,265,7.711821945,741.5451427,2.171581643
123.0830002,41.3185005,482.3185072,17,8.826012515,678.159068,0.179268806
123.3330002,41.2798996,559.0312267,61,8.504937386,714.9695734,1.15564756
122.0619965,40.9187012,266.3170848,3,9.34540683,605.6778251,0.069157441
121.9380035,41.1735001,117.2161358,1,9.294283091,579.6951669,0.044331752
122.0090027,41.1931,2824.626457,3,9.263403958,583.6508379,0.035778023
121.987999,41.1372986,2034.112338,4,9.299868743,585.9917698,0.038053072
123.5059967,41.8590012,7536.933336,61,8.160755939,665.0332799,0.378997191
123.2330017,42.4059982,149.4147113,97,7.715708141,563.3850698,0.601520117
123.3830032,41.7435989,12177.13165,34,8.443135564,664.3666412,0.131441265
123.4199982,41.8571014,13251.44853,52,8.283689373,654.6478684,0.20295517800000001
123.6210022,41.7622986,987.609812,53,8.060696091,690.9697749,0.62876835
123.262001,42.7564011,128.4681263,60,7.490300334,528.8944613,0.390717834
122.7389984,41.5507011,270.5354993,9,8.861309267,616.4426697,0.10187385
123.4909973,42.0329018,760.8076234,57,8.034969319,638.3635795,0.386154335
123.4940033,41.7916985,13083.92362,39,8.320511526,670.6528665,0.280265945
123.413002,41.5807991,671.4784224,53,8.408160126,689.2880229,0.369842927
123.1139984,41.6711998,2850.840082,25,8.649953905,643.0725085,0.146503604
122.8519974,42.0069008,171.3621777,22,8.445180704,572.4779833,0.127992423
123.2519989,41.895401,2132.857691,32,8.40211353,629.9208275,0.120631661
123.9329987,42.9908981,164.5369273,105,7.087006343,568.3371565,0.414275767
123.5749969,42.4318008,784.5972902,77,7.49267308,595.0868136,0.610062137
124.2699966,42.4599991,163.7908052,249,6.712464173,660.7337057,1.687676131
124.2649994,42.5180016,175.6066935,139,6.75547638,651.9547176,1.589200444
123.913002,42.2078018,144.6865945,197,7.205128165,661.7293713,1.202021633
124.7259979,42.7038994,83.88530913,279,5.918001249,676.4384914,1.821439464
123.8460007,42.2457008,2188.176679,154,7.493202132,645.4917881,1.120443089
122.1559982,40.2652016,1529.821077,16,9.442884766,640.0046521,0.670821018
122.5589981,40.6390991,378.6458349,65,8.653282882,676.4917565,1.219386793
122.4570007,40.2266998,187.2657376,199,8.357256791,685.9451728,2.578406356
122.3590012,40.6278,586.4688529,7,9.352168676,643.464409,0.060182252
122.2429962,40.5830994,792.7889676,5,9.429376658,634.8486399,0.094152354
122.25,40.6994019,6678.136072,2,9.392354682,631.1931631,0.048263733
102.4469986,40.1278,0.316690323,1385,8.624423287,123.3600824,1.045580976
105.026001,39.5089989,2.213771862,1244,8.709221894,154.7790975,0.757774736
100.1880035,41.6576996,0.405852374,1002,8.832255353,62.77070876,0.55353139
106.663002,40.5461998,24.54693699,1047,8.619417049,151.3776039,0.775417227
107.0250015,40.8763008,126.7176869,1015,8.6672735930000009,142.4243643,0.182220632
107.4290009,40.9229012,246.5773137,1019,8.509150995,157.3360124,0.198864519
106.4110031,41.5228004,2.195666881,1436,6.799570226,139.9532155,1.184567912
109.0950012,40.8975983,34.35156412,1072,7.11453307,273.6944467,1.562585073
108.461998,41.8227005,4.915632173,1522,5.558994765,206.0663306,0.873516389
108.0569992,41.0363998,90.17067117,1021,8.294003106,184.3444474,0.14199774
109.9329987,41.7658997,91.48441956,1605,4.114049292,281.1064664,0.63265636
110.2829971,41.9314003,3.976778177,1382,4.964920599,260.0293674,0.716530705
110.2009964,40.5746994,1047.576214,1018,7.419098824,347.9425225,2.226829192
110.1409988,41.1114006,23.82161019,1535,4.413190541,351.8048081,1.480262752
109.6240005,40.6082001,358.3816061,1008,7.685980414,312.2418608,1.778891609
109.75,40.6851006,2484.429776,1073,7.511539686,313.6820762,1.600314357
109.9329987,40.6459999,1882.550022,1077,7.647393494,322.6763691,0.904254685
110.2799988,40.7458,32.02568741,1368,5.41315189,378.2550613,2.776933612
110.6819992,40.5171013,100.7600879,993,7.254690295,375.1086935,1.610280948
120.0289993,44.1939011,18.1913125,470,5.32426737,391.9068249,1.282895833
120.1449966,42.4221001,54.35639007,630,6.948597829,425.7069435,1.307038648
118.9280014,43.6809998,15.60290141,661,5.035825237,393.208059,1.8891172
119.2639999,44.1971016,42.92431458,716,4.158194773,407.4398351,2.528629641
118.9779968,42.1870995,937.0055016,707,7.053188039,425.4478974,1.474462892
118.637001,41.8963013,86.51845079,868,5.418947529,499.8554375,3.577987617
117.3460007,43.2415009,9.841285786,1156,1.797537531,419.5125082,2.080990794
118.0999985,43.7545013,49.62831247,972,3.752040115,394.7749708,2.444460592
118.8899994,41.5619011,111.606549,794,6.492575879,520.9675354,2.801242406
118.6080017,42.4009018,124.5618867,796,5.526484422,432.3154924,2.571433997
119.2409973,42.9662018,28.07201784,623,6.38451048,390.7349771,1.099117757
119.2369995,42.1791,304.7046951,503,7.477768475,417.8347496,1.454048723
109.8509979,40.2131996,39.82998731,1264,7.762678569,350.7496945,0.710782007
109.7440033,39.827301,265.3490938,1475,6.773294691,390.3039583,0.907257833
107.7399979,39.2738991,7.988590647,1349,7.784494794,267.1016202,0.782238752
107.5770035,38.2695999,7.587392112,1350,8.32209827,302.0872003,0.387457539
108.2009964,40.2016983,5.897999601,1283,8.046798189,247.6564407,0.602755446
109.8190002,39.6425018,330.6281165,1317,7.251862386,394.1105234,1.22604055
108.8789978,38.6306,13.60777898,1309,7.941769125,370.1025214,0.382733709
109.6940002,39.4163017,45.19596107,1378,7.362025074,396.5048964,0.932021006
110.8730011,39.7859993,47.58702412,1171,7.709979597,416.322459,1.342233599
111.8880005,40.3258018,47.10842072,1435,6.493352125,411.898631,1.807699103
111.552002,40.8675003,2240.490356,1210,5.449487587,387.781034,3.134085528
111.6930008,39.8815002,27.32394563,1470,6.45992837,437.3469866,2.213504235
111.935997,40.7840996,882.1365005,1125,6.702285628,366.1091725,1.010358651
111.2229996,40.6825981,95.17352383,1014,6.587557475,382.6842053,2.274314583
111.3040009,40.3540001,118.1112696,1027,7.868273963,385.4007416,0.339873495
111.1679993,41.1076012,20.47148845,1712,3.461205661,399.1566365,2.01570447
111.836998,40.9665985,1059.035604,1364,4.900993281,385.7569756,3.174169436
111.6389999,40.7164001,2540.059021,1069,7.25142387,364.9851775,0.250098292
123.1579971,48.6282005,23.28195068,395,1.688166177,537.8300408,1.918375268
119.4990005,49.5764008,2.902248107,652,-0.985367041,398.904259,1.007711735
120.6090012,51.5955009,2.364636426,920,-4.029203794,465.8121412,2.747770634
123.788002,50.3311005,3.261007208,633,-1.125836314,560.3400876,2.106380604
120.0559998,48.4860992,7.582256374,775,-1.382079074,434.6698194,1.347108538
121.7779999,51.3783989,3.570493282,981,-4.756605994,520.7123146,2.518684118
120.0049973,49.2542992,274.5607295,613,-1.07742626,398.2206538,0.584041246
117.5490036,49.535099,298.5896674,685,-0.101202549,354.3242245,0.912790058
124.4580002,49.0985985,22.06895887,259,1.076927229,547.605809,1.089439046
116.7779999,48.6255989,1.541912352,576,1.105606146,304.1907432,0.596352392
118.5970001,48.4210014,1.836010827,751,0.045592919,360.005197,0.604412259
121.5,49.3041,9.213200781,1045,-2.087052209,504.058944,2.26344947
117.6419983,49.4305,333.8922894,618,0.061234409,347.1260885,1.296904852
121.9120026,47.7319984,19.01636705,779,1.514987845,520.0989626,2.724372351
119.5339966,45.4945984,237.3109855,951,0.937792787,433.3303444,1.364818184
121.3119965,43.7252998,71.56912932,228,7.308363488,369.211504,0.124771137
122.2750015,43.6491013,205.6001402,172,7.216706317,400.3544708,0.103306972
122.6819992,43.1833,27.90866073,203,7.229156201,459.5320628,0.175243872
122.4869995,44.0465012,41.74293476,159,6.854567456,400.3361116,0.126925794
121.5550003,42.7981987,32.07079937,364,7.449584228,430.7797044,0.558819524
120.9300003,42.962101,46.16974395,324,7.497646695,399.0140985,0.335504572
120.5920029,44.8012009,15.26689176,426,4.842946348,405.5716636,1.481866826
106.8440018,39.6824989,698.7124109,1168,9.241190848,188.9792897,2.666527832
106.9179993,39.2737007,97.80639795,1262,9.356078699,200.2508587,1.033048123
106.6999969,39.5321007,616.3986668,1109,9.773793597,178.1806615,1.033917966
113.0569992,41.5182991,27.19055279,1497,3.827815301,345.2211562,1.230666687
113.2460022,40.9491997,53.39077507,1296,4.760021987,387.0868109,1.545591651
112.4570007,41.4177017,20.52991333,1848,3.190641993,366.1000875,1.569910703
113.2949982,40.5500984,72.95007981,1329,5.02106407,424.0560081,2.016284806
114.1500015,41.9659004,37.66445778,1441,3.376602155,340.1180593,1.03407865
113.1650009,41.0675011,815.8005034,1362,4.888545706,369.07923,0.853041436
112.5370026,40.4956017,34.75016102,1215,5.151408378,421.4589993,2.475231551
113.6080017,41.7165985,40.85493466,1489,3.98179315,334.3644501,0.946060997
111.5759964,42.2873001,5.380322137,1253,5.019705015,245.2305199,0.751176156
113.762001,40.9418983,47.62716805,1312,4.760275656,401.7010552,1.878465575
112.4319992,40.9496994,27.70703978,1542,3.840863982,405.5214703,2.730861888
114.8919983,44.2565002,1.404533662,1153,1.718618883,276.3381002,0.721141963
117.7600021,45.8063011,1.549072938,943,0.766964698,354.335189,0.835635494
116.4779968,42.1791992,26.72134515,1250,2.170434753,438.7116923,1.142744331
112.0279999,43.4123001,18.9663284,1000,5.277092258,168.8459069,0.399495628
112.9079971,42.8779984,2.772953805,994,4.888868549,220.1456026,0.577212948
113.1439972,44.0223999,0.982587232,925,3.477233374,202.8462752,0.595372276
115.2860031,41.8936996,31.99197422,1459,2.859083461,405.3912898,1.078365283
117.7959976,44.7184982,4.418815785,1047,1.69930909,379.6843166,1.109274882
116.1360016,44.0727005,23.67474616,1010,2.325623555,323.4003144,0.908786026
114.1060028,42.3526001,5.33044094,1272,3.791282274,299.8388809,0.940969934
115.9300003,42.6618004,6.844867292,1306,2.052734175,376.1638077,0.515369487
115.0139999,42.5396996,6.871120711,1251,3.026348499,332.1380057,0.763048393
120.3440018,47.1521988,4.35274183,1442,-1.84871334,508.7210206,2.901180675
121.0650024,46.3638,17.12163662,601,2.238488002,477.7944799,2.231278986
121.1029968,45.2612991,16.23110794,364,4.662083412,412.1815829,1.216799779
121.5130005,45.6161003,45.96503274,370,4.945781813,431.2545786,1.315477373
122.4120026,46.0171013,143.5729167,297,5.384784295,444.1033064,0.696555874
122.3679962,46.7839012,28.6661684,278,4.060415628,479.0792309,1.293078567
106.3430023,35.517601,76.5173309,1903,6.020488514,572.3483786,4.276520288
106.0619965,35.5842018,108.9997394,2099,5.917097028,538.7150905,3.006051535
106.6480026,35.9651985,63.3278332,1617,8.10392213,493.5449624,2.131874778
105.7149963,35.9332008,101.3523222,2049,6.824037268,447.238581,2.356738754
106.2549973,36.1258011,170.7225082,1692,7.406455349,458.4431495,2.574154354
106.3259964,39.081501,314.5478295,1518,8.254166615,214.3737703,3.343220815
106.6490021,39.1795006,167.8703101,1118,8.967422195,205.0936741,2.349775798
106.5279999,38.8819008,132.7404852,1112,9.245046189,204.0386712,1.654429686
106.2149963,37.3655014,79.00146662,1745,9.091722851,279.7314485,1.469832794
106.2580032,37.7350006,324.1051438,1216,9.895751096,233.2483602,0.691988596
105.9509964,37.9403992,127.9995989,1103,9.809779294,207.6343639,1.21409123
106.2529984,36.9780998,72.51526109,1722,8.638484855,335.2565228,2.101387884
107.0559998,37.6245003,24.30549272,1553,8.480998976,321.4580837,1.118923048
106.2480011,38.6833992,284.6460935,1112,8.945926714,208.4537085,2.520772485
106.1920013,38.4628983,2324.904233,1134,10.09166742,187.4401418,0.219449272
106.5419998,37.9860992,99.49938078,1346,9.366736999,242.6978443,0.902580108
106.0230026,38.5414009,507.9711213,1148,8.77670534,208.8878244,2.955737599
106.4869995,38.4651985,1253.043553,1110,9.903007847,202.2398039,0.66675154
106.0879974,38.2969017,348.3036415,1130,9.741382548,197.8927402,1.191614208
105.7910004,36.5163002,66.76742679,1873,7.776246094,374.2704551,2.471276841
105.1340027,37.2863998,74.48305861,1807,8.340502306,247.463675,2.027051397
105.6640015,37.3139,101.911475,1285,9.334866987,246.5110078,1.285366589
